Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Turkmenistan,TKM,839.424885829333,815.1398444873877,788.557562739357,619.6698960970251,587.2840893815393,553.059414303541,561.5338720404192,587.9900867092194,544.4393372307285,635.7143117818723,762.6175265417768,949.565627785882,1256.0571443845058,1418.8062655954614,1658.672778908206,2074.4073893988307,2520.2850255526787,3778.668539082187,3901.670283098721,4286.880505154129,5453.155004594138,6441.886617743221,7049.797505195344,7685.509858523275,6208.296654501598,6163.253405976116,6354.532829794217,6721.349540372454,7344.6482330579265,5708.925274574464,6855.331446324851
Timor-Leste,TLS,444.79670631903497,413.381808074225,303.05956830222493,297.9876262398743,337.44260351065765,387.2587320415284,397.186565291433,385.4395421015577,391.59324707377795,417.92419964479257,534.6505770990178,516.1461773559346,529.2197591648458,465.92991265125914,476.91876277597225,456.285465138157,532.4854629733019,621.71188473918,682.1727857778882,810.1416048293289,936.5983448461423,1019.9648677512138,1201.4235814383821,1221.534269542677,1322.3009129909033,1347.9263357175137,1283.5258504687367,1239.3661216715286,1584.263843782612,1660.3083395989756,2741.3939311183153
Trinidad and Tobago,TTO,4159.070729239491,4231.462060095177,3608.6416855205825,3801.469548410442,4074.877286985545,4385.09870025141,4352.812595359623,4569.652412281593,5130.86607098351,6120.942703897063,6592.776647953408,6692.80435504512,8352.46315761857,9756.500371029819,11673.781540367474,13340.916273498005,15627.286817908223,20011.14827404974,13682.763610029966,15711.558705551317,17910.31915416804,18961.233593264365,19821.52864517331,20327.983455223653,18389.531032067345,15991.108794536693,16094.666781496775,16164.161332662727,15690.963095549341,13871.79821946643,16032.502768099246
Tunisia,TUN,1516.2942715938332,1760.5471029718467,1627.343808176917,1709.747604710285,1940.0342926454216,2077.0074689292246,2170.5872882357908,2253.0783105332066,2344.046655902846,2170.4817512164377,2207.679868901543,2292.5369176117315,2693.1088268488547,3029.768491501575,3106.655647287835,3279.164410881573,3677.941924833874,4200.315819960086,4029.3866032375154,4241.011909519275,4361.896449123456,4233.894568070766,4308.226930408528,4398.573921910634,3960.975329928449,3796.1679200634503,3569.7557252428514,3577.1244119120433,3477.883777112324,3497.681410460105,3807.1391502725364
Turkiye,TUR,2711.942424743514,2814.4475560410538,3144.542572034617,2241.290056272221,2857.845724704998,3009.855033527916,3097.9540346759504,4433.766418994321,4057.6565579306775,4278.39313044251,3100.428642263745,3640.8256414456678,4704.7256439080775,6031.947927352754,7369.3386469419165,8003.551153990873,9668.628781623755,10802.780613932337,8989.502588882502,10615.328064192689,11308.06490335771,11697.480513112434,12507.594513482984,12020.582639050777,10851.954130565839,10734.379972843923,10464.101399068113,9400.778214015432,9103.043375318937,8561.070947819877,9661.235975113548
Tanzania,TZA,184.32210051091027,166.8343960210521,149.555644880139,152.402113047898,171.96365233607017,208.6076602824455,241.73817795647125,376.08843891855634,379.4417899630481,388.11778193369463,383.505517073691,389.01407074555976,407.7862306999764,434.7123645096167,466.5131072326795,459.7792598920439,523.6184865885408,652.2265233139443,661.5831130794685,709.6846274377286,746.6631888598123,829.7494866760437,927.454901432552,983.2778823103233,901.7140891658429,914.9330200349576,947.6356863666898,981.2919814011592,1021.1164228018055,1011.4285166436888,1066.878858524356
Uganda,UGA,182.794460640661,151.9765464978971,165.4650358999639,198.28205131871218,278.31661829359035,284.45680350352467,286.57274491015676,292.16948125344436,257.67857774551686,257.82960573945337,235.85297485585883,241.86893022856995,250.6905927944105,292.4726628659655,330.6028577999715,346.768460996729,401.7091844861275,473.3028298026422,799.9296320846306,824.7376784345445,837.0958831298889,796.7111350482002,819.7578809446222,897.5097424236772,864.1800623467115,753.6844085697104,766.1776057625716,793.1280811233905,823.1389504548689,846.767201292224,883.8920323112786
Ukraine,UKR,1487.4998121642254,1417.935593661882,1257.3500958982468,1011.9793989987925,935.9761442512773,872.6987057225908,991.2204103182138,835.2509542991276,635.7643975072311,658.3486079850437,807.8019370854747,911.9111513791763,1087.7856271916528,1416.6038096211203,1894.470781338843,2391.3239338841126,3197.9342948561425,4066.5478850454992,2639.3916542661377,3078.4299823821902,3704.824973370811,4004.804395969197,4187.739844898954,2948.907808248558,2016.0093652469095,2074.36222519613,2500.283126192165,2933.295915682728,3466.9102472288746,3548.8463598999447,4568.908278401899
Uruguay,URY,3574.046080396087,4083.4794716177216,4729.919037831422,5478.040465394513,6014.91852275367,6358.189183341644,7386.537238635881,7780.690980022239,7314.490950529238,6932.473550355231,6331.164682726581,4115.148160643453,3638.94139769576,4130.100114677707,5233.457170586693,5893.376289566569,7033.051117198739,9102.23808072381,9467.534193090692,12015.709852263806,14267.584306016593,15206.872620122344,17015.134760914858,16875.506193164973,15655.93699755203,16766.42525884021,18769.78752301204,18825.28380689157,17859.931496092122,15619.542655569503,17313.188348418596
United States,USA,24342.25890481894,25418.990776331895,26387.293733817074,27694.853416234047,28690.875701334695,29967.712718174866,31459.138980477303,32853.676952300855,34515.39022720757,36329.95607271019,37133.62311343704,37997.75965730513,39490.27495570071,41724.6316287624,44123.407067905515,46302.000880005624,48050.223777113504,48570.045980458555,47194.94335473355,48650.643128333555,50065.966504174205,51784.41857388373,53291.127689140565,55123.84978690464,56762.72945159889,57866.74493410914,59907.754260885005,62823.30943819697,65120.394662865256,63530.63348390901,70248.62900022416
Uzbekistan,UZB,652.8074752874285,603.352015296438,596.9835856125741,576.4471104533941,585.9323641611368,600.5981578285855,623.0026523676385,623.2161328359861,702.480744088871,558.2268023769999,456.7062895115814,383.34306799074227,396.3779790266333,465.1198869440252,546.7768501855505,654.283837283286,830.407694204321,1082.2860250169874,1213.2653281638793,1742.349256450771,2051.129515164182,2267.6232753551158,2419.718703454843,2628.4600075793574,2753.9710721994866,2704.6771879816815,1916.7646424677944,1597.0683366108976,1784.0098160819525,1749.6558153220592,1983.0647228899186
St. Vincent and the Grenadines,VCT,2259.528547877549,2454.960657430146,2519.845868346582,2540.1691799220407,2767.7703102931227,2900.4190120648263,3043.249416941177,3272.6187405817805,3427.505754800816,3760.080456863777,4066.0706376513144,4299.372867799489,4500.927333954177,4883.31366497216,5176.128146568068,5775.091747495203,6439.008397699658,6641.495877835119,6503.097771843217,6590.989578886165,6566.482713175994,6754.370183956708,7117.554762766486,7210.616623432767,7386.737595016932,7684.77920839594,8030.585057387772,8399.694011124371,8674.371008574815,8335.256475605504,8666.387041048843
"Venezuela, RB",VEN,2643.943737121831,2917.8962848032224,2836.988820816825,2699.464788008239,3501.4576752815296,3125.2377876547207,3726.242313091243,3885.8027043674438,4087.9980709826027,4795.399667705991,4939.829478260487,3667.2001936310708,3243.368804763512,4287.707146537412,5456.191878810752,6769.868414307152,8369.235268296676,11310.778170352703,11641.799147231675,13692.91496662106,10877.11236388157,12937.927597234835,12433.980785339818,15975.729375336143,11046.01397519697,10892.488966528961,11973.424676560373,12170.196203916443,11918.06847487179,10875.606571194045,12673.103972565508
Vietnam,VNM,140.63100446173368,141.38368520122404,185.18712202690764,224.63709452139386,281.13360449916627,329.00118995299283,352.9344397970102,352.7830680171191,367.1568836823616,394.58313657435735,409.49773300884215,434.8102921463309,485.450909101852,551.9035051349119,693.1898410579274,790.5925163849209,913.3123316017554,1158.1016273541736,1225.8450118553694,1684.0116643719214,1953.5569786075166,2190.2322839605426,2367.4995386407986,2558.778924200101,2595.2349787073736,2760.717105270497,2992.071741500967,3267.225008520505,3491.091273548761,3586.3473017184247,3756.4891211732515
Vanuatu,VUT,1301.6341629348776,1318.531846411762,1233.4316827512305,1403.1057966527737,1461.4051185292185,1495.9879831416715,1524.9604973062262,1432.608421678832,1429.889094126382,1416.1973669044535,1309.0475842769774,1299.1792099110846,1517.2940396585318,1718.2630289217595,1814.8183738425785,1970.898999115264,2261.4592941107885,2525.0830812374206,2472.4643281955327,2732.5524971564905,3064.750070251705,2906.342461308185,2877.4445280128525,2861.2021815743774,2643.8860853873634,2757.2033059338637,3032.1979577005604,3076.8353148387946,3076.5898858836053,2877.5201732358246,2996.621061544835
Samoa,WSM,744.4959153906319,779.1744436806459,776.8519111370199,1277.2337716491882,1285.6670099936134,1414.2081830933266,1598.9178623441412,1493.9242353880036,1401.7266685128834,1406.7656830055705,1435.3451812614023,1509.9052875894874,1778.8557181538147,2168.038807274845,2527.762838417975,2639.8056689534533,3011.1008086675206,3344.0545587801885,3250.953096782478,3494.3415239397345,3789.666678996425,3902.391700557136,3989.860174016825,3948.801127996005,4048.513875508132,4105.834468405709,4261.653789003319,4188.988532074663,4308.272753427837,4042.751223532371,3857.318464018038
"Yemen, Rep.",YEM,426.7727374430231,447.81436431383594,358.17012148726246,267.9425332076462,264.4661908595422,348.2347289241032,399.7127180291438,359.2170547479333,421.8212254518257,518.1486727278902,515.1399820178816,543.9609809334715,583.3911503794604,669.1033619150032,785.4511129693994,867.7829366663332,956.2306352259374,1153.5362316263268,1045.8054078350028,1249.0630852985616,1284.6176353928718,1349.9902949195891,1497.7479410273056,1557.6014056318197,1488.4164820846179,1069.8171224961281,893.7165728526955,701.7148777679475,1239.0821959241305,1136.3802139648894,1335.6674024278452
South Africa,ZAF,3304.846329677703,3519.018570671579,3461.3784001103336,3547.949749893281,3904.308091561822,3654.969254066855,3731.400789185119,3336.4299909854203,3267.9306102630576,3241.6744751779547,2867.466168367185,2708.4354097909268,4095.710229835107,5268.27286729091,5893.213023576974,6139.626044972157,6662.029689753564,6251.894832759355,6444.167067635457,8059.58701700553,8737.079773965075,8173.869138171595,7441.230853996751,6965.137897369303,6204.929901458456,5735.066787178429,6734.475153124927,7048.522211396114,6688.787271287966,5741.643129118779,7055.044775987829
Zambia,ZMB,428.7668207617646,394.0783977321605,395.7527144036012,431.50277786742515,438.3933600595684,404.0904610516075,471.17140365210554,377.45633160485704,353.833048984903,364.031294255032,401.7362098334835,399.0986242077287,452.283810936391,556.0471427326601,720.4465047293891,1065.596416850125,1133.4361583152106,1393.519490980121,1150.9417459097167,1469.3614500268343,1644.456830544517,1729.6474709705712,1840.3205533578916,1724.5762196823214,1307.909649160321,1249.9231434840524,1495.7521384102108,1475.2045382141562,1268.1209405624131,956.8313638657071,1137.3436326916403
Zimbabwe,ZWE,832.6879694810516,634.4473585070377,608.0466104513254,634.5826172338702,646.829559758782,765.1651240618882,750.6839091491314,554.3614835833024,585.3317991945345,565.2843897036133,569.003208636604,529.1868828143748,474.30220105818,477.3994910401639,470.78376143877915,441.49879688479535,425.0368416926842,351.83910054439133,762.2979574615077,937.8403384297119,1082.6157740205292,1290.193955959335,1408.3678095746484,1407.0342932643214,1410.3291741955475,1421.7877893299412,1192.1070120448635,2269.1770123233214,1421.8685964175772,1372.6966743331734,1773.920410880779
