year_month,0,1,2,3,4,5,7
2010_4-2010_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_5-2010_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_6-2010_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_7-2010_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_8-2010_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_9-2010_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_10-2010_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_11-2010_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_12-2011_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_1-2011_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_2-2011_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_3-2011_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_4-2011_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_5-2011_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_6-2011_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_7-2011_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_8-2011_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_9-2011_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_10-2011_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_11-2011_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_12-2012_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_1-2012_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_2-2012_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_3-2012_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_4-2012_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_5-2012_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_6-2012_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_7-2012_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_8-2012_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_9-2012_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_10-2012_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_11-2012_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012_12-2013_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013_1-2013_2,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2013_2-2013_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_3-2013_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_4-2013_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_5-2013_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_6-2013_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_7-2013_8,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2013_8-2013_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_9-2013_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_10-2013_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_11-2013_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_12-2014_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014_1-2014_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014_2-2014_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_3-2014_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_4-2014_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_5-2014_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_6-2014_7,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2014_7-2014_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014_8-2014_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_9-2014_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_10-2014_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_11-2014_12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014_12-2015_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_1-2015_2,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015_2-2015_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_3-2015_4,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2015_4-2015_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2015_5-2015_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_6-2015_7,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015_7-2015_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_8-2015_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_9-2015_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_10-2015_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015_11-2015_12,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2015_12-2016_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_1-2016_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2016_2-2016_3,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2016_3-2016_4,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016_4-2016_5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2016_5-2016_6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016_6-2016_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_7-2016_8,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2016_8-2016_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2016_9-2016_10,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2016_10-2016_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_11-2016_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_12-2017_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017_1-2017_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_2-2017_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_3-2017_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_4-2017_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_5-2017_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_6-2017_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_7-2017_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_8-2017_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_9-2017_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_10-2017_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_11-2017_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_12-2018_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_1-2018_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_2-2018_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_3-2018_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_4-2018_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_5-2018_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_6-2018_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_7-2018_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_8-2018_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_9-2018_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_10-2018_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_11-2018_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_12-2019_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_1-2019_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2-2019_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_3-2019_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_4-2019_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_5-2019_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_6-2019_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_7-2019_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_8-2019_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_9-2019_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_10-2019_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_11-2019_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_12-2020_1,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2020_1-2020_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_2-2020_3,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2020_3-2020_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_4-2020_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_5-2020_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_6-2020_7,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2020_7-2020_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
