Unnamed: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2018_10,986.17,985.68,1701.16,1813.01,1871.48,819.73,999.54,996.97,832.7,1101.04,991.17,1776.36,1118.71,1767.86,1170.58,1128.43,818.37,1830.32,1457.79,1854.85,2568.05,1795.37,1766.34,1977.87,819.2,1656.16,1992.02,820.49,629.66
2018_11,988.88,988.5,1711.11,1823.6,1882.15,822.91,1002.11,999.49,836.34,1105.41,994.01,1786.65,1122.89,1777.55,1176.32,1133.91,821.75,1841.09,1464.65,1864.52,2581.95,1805.44,1776.38,1987.9,822.58,1665.11,2003.23,823.95,631.29
2018_12,992.03,991.87,1718.72,1833.02,1891.47,824.41,1005.21,1002.46,837.75,1109.08,997.47,1796.09,1127.06,1787.2,1180.37,1137.26,822.44,1849.38,1471.85,1873.72,2593.1,1813.64,1787.17,1997.94,824.56,1673.55,2010.65,825.57,632.75
2019_1,991.36,992.61,1722.88,1835.83,1894.05,825.24,1005.78,1003.53,840.3,1109.0,998.49,1798.22,1127.87,1795.41,1180.96,1138.66,823.54,1847.85,1474.5,1877.39,2591.41,1820.35,1791.77,2003.23,823.38,1676.2,2011.89,826.2,632.44
2019_2,995.28,995.05,1730.05,1843.25,1901.01,827.96,1008.42,1006.72,841.54,1112.69,1000.64,1806.24,1131.37,1797.29,1185.42,1142.35,826.13,1857.81,1479.15,1883.71,2606.17,1823.26,1797.92,2008.08,827.21,1682.88,2022.95,828.98,634.4
2019_3,996.8,996.9,1734.89,1848.88,1907.01,829.29,1010.25,1007.91,842.54,1114.11,1002.19,1811.76,1133.3,1801.84,1187.77,1144.72,827.9,1864.69,1482.88,1889.71,2614.78,1829.03,1802.79,2014.81,828.22,1687.03,2028.72,830.02,635.14
2019_4,999.58,999.22,1740.16,1854.77,1913.13,831.07,1012.69,1009.81,843.74,1117.75,1004.76,1817.46,1135.97,1807.28,1190.94,1147.1,828.97,1869.77,1487.16,1894.88,2623.09,1835.17,1808.16,2020.09,829.93,1692.75,2034.99,831.31,636.38
2019_5,1001.18,1000.48,1745.17,1858.82,1917.57,833.17,1014.6,1011.95,845.1,1119.21,1006.04,1822.03,1137.79,1811.79,1193.77,1149.6,829.86,1873.75,1491.09,1899.55,2628.82,1838.48,1812.2,2024.24,831.61,1696.35,2039.89,833.1,637.49
2019_6,1002.05,1002.87,1749.42,1864.53,1924.93,833.05,1015.8,1013.06,846.02,1121.01,1008.49,1827.62,1140.12,1818.22,1195.28,1151.63,831.96,1879.73,1495.23,1905.0,2637.8,1845.39,1817.87,2030.32,832.48,1701.0,2046.03,834.08,638.01
2019_7,1003.32,1004.21,1754.64,1869.88,1928.57,834.72,1016.65,1014.53,846.74,1122.92,1009.66,1832.11,1142.05,1822.86,1197.0,1153.32,832.67,1883.92,1498.12,1908.55,2643.05,1849.06,1824.29,2033.27,832.77,1705.9,2050.49,834.3,638.37
2019_8,1006.57,1006.29,1760.4,1875.99,1934.81,837.0,1019.7,1017.46,849.34,1125.66,1011.79,1838.8,1145.52,1828.95,1200.53,1156.63,834.89,1889.86,1502.88,1914.89,2650.21,1854.61,1829.47,2040.38,836.0,1711.44,2055.68,836.82,640.29
2019_9,1006.94,1007.67,1763.82,1879.78,1938.43,837.68,1021.28,1018.36,850.13,1126.37,1013.22,1842.04,1146.98,1832.18,1201.48,1157.4,835.8,1892.6,1505.4,1918.28,2654.86,1858.46,1833.37,2043.87,835.8,1714.16,2059.25,837.72,640.22
2019_10,1009.3,1009.26,1769.62,1885.13,1944.48,840.23,1023.17,1020.34,852.13,1128.91,1014.62,1847.32,1148.79,1836.95,1204.55,1160.12,837.23,1899.3,1508.56,1923.36,2665.11,1864.22,1837.17,2049.95,838.14,1718.67,2066.84,839.64,641.46
2019_11,1011.55,1011.69,1775.75,1889.88,1950.55,841.02,1025.31,1022.42,853.39,1132.22,1016.71,1852.69,1151.35,1843.05,1208.28,1162.66,839.47,1904.24,1513.18,1928.64,2673.31,1870.05,1842.53,2055.08,840.21,1723.3,2073.29,841.32,642.7
2019_12,1012.13,1012.56,1778.17,1895.22,1953.95,841.8,1026.39,1025.11,854.02,1132.49,1017.91,1857.44,1153.41,1846.28,1209.02,1164.01,839.91,1906.07,1516.31,1932.82,2675.05,1872.58,1848.3,2059.17,840.9,1727.62,2074.51,842.03,642.96
2020_1,1008.93,1009.57,1773.06,1888.2,1943.86,839.99,1025.58,1023.51,853.52,1128.67,1015.07,1852.35,1149.22,1845.89,1204.41,1163.41,838.08,1899.79,1511.56,1925.54,2665.77,1869.74,1842.3,2048.26,839.11,1720.76,2077.1,839.83,641.39
2020_2,1005.75,1005.98,1766.57,1879.62,1938.81,838.24,1019.1,1016.77,850.9,1124.91,1010.79,1842.23,1144.62,1832.15,1200.25,1156.67,836.76,1891.83,1504.84,1917.17,2655.46,1857.94,1833.14,2043.16,837.88,1713.39,2059.88,838.54,638.38
2020_3,1002.76,1002.76,1762.29,1874.06,1933.62,837.31,1016.35,1013.45,850.18,1120.74,1007.75,1836.37,1140.54,1826.61,1197.53,1154.03,835.72,1886.79,1499.83,1911.19,2648.27,1853.47,1826.72,2036.72,836.08,1707.46,2054.44,837.76,635.95
2020_4,1000.45,999.67,1755.03,1871.95,1924.26,835.86,1012.93,1010.17,848.67,1117.44,1004.24,1832.91,1137.28,1818.81,1193.78,1151.06,834.06,1877.58,1494.47,1903.78,2637.97,1847.15,1821.32,2028.91,834.96,1703.84,2045.11,836.56,633.93
2020_5,995.52,995.73,1749.1,1859.22,1916.97,834.17,1008.81,1006.1,847.21,1112.12,1000.78,1822.69,1132.41,1812.48,1189.44,1146.69,832.7,1870.75,1488.36,1895.19,2625.86,1837.69,1812.88,2018.78,833.04,1694.73,2036.57,834.99,630.97
2020_6,991.92,992.37,1742.91,1852.57,1909.56,832.08,1004.98,1002.2,845.03,1108.14,997.33,1815.81,1128.49,1805.73,1185.36,1142.87,830.63,1862.0,1482.78,1887.3,2616.11,1830.59,1806.8,2009.96,830.99,1688.21,2029.33,833.06,628.24
2020_7,989.07,988.97,1738.69,1846.19,1904.42,830.82,1002.12,999.39,845.08,1104.77,994.0,1809.85,1124.75,1800.02,1182.17,1140.31,829.81,1857.2,1477.66,1880.74,2609.29,1825.62,1799.17,2002.95,830.03,1682.61,2024.28,832.1,626.14
2020_8,984.87,984.88,1731.09,1837.29,1894.9,828.4,997.94,995.09,841.73,1099.56,989.75,1801.53,1119.67,1791.49,1177.35,1135.7,827.09,1847.64,1470.97,1872.21,2595.41,1816.5,1791.05,1993.77,828.09,1675.02,2013.75,829.49,623.16
2020_9,981.24,981.39,1722.72,1829.75,1886.01,826.38,994.12,991.26,839.19,1094.75,986.01,1793.54,1115.53,1783.85,1172.62,1131.1,825.51,1839.22,1465.07,1864.05,2582.66,1807.84,1785.04,1985.05,825.15,1667.45,2003.47,827.49,620.44
2020_10,977.59,977.14,1716.54,1822.24,1878.33,825.04,990.32,987.6,837.5,1090.49,981.71,1785.92,1111.25,1775.61,1168.37,1127.29,823.59,1831.64,1458.69,1855.19,2572.76,1800.25,1776.83,1976.32,824.15,1659.9,1995.79,825.78,617.95
2020_11,973.38,973.32,1709.05,1813.47,1869.43,822.71,986.22,983.2,835.45,1085.26,977.36,1778.17,1105.64,1768.12,1163.95,1123.0,821.61,1822.55,1451.89,1846.02,2560.24,1791.9,1768.3,1966.07,821.96,1652.69,1986.05,823.25,615.04
2020_12,969.61,969.37,1702.91,1806.77,1861.97,821.11,981.87,979.22,833.78,1081.64,973.78,1771.68,1101.85,1760.77,1160.15,1119.82,819.54,1815.06,1446.07,1839.0,2549.47,1784.27,1762.02,1958.21,819.95,1646.3,1977.42,821.8,612.32
2021_1,977.21,978.23,1717.25,1822.15,1876.26,826.69,990.82,988.24,839.73,1089.99,982.26,1786.07,1110.94,1775.9,1169.02,1127.65,825.36,1829.2,1459.42,1854.92,2568.84,1797.97,1777.25,1974.32,825.22,1660.28,1992.59,827.12,617.38
2021_2,985.96,985.34,1733.7,1838.91,1895.08,833.56,999.32,998.45,847.15,1099.64,990.33,1803.29,1120.47,1792.72,1179.23,1137.63,832.71,1845.58,1472.06,1871.46,2593.94,1815.36,1792.93,1991.53,832.81,1675.97,2011.65,834.79,624.46
2021_3,995.01,994.22,1751.78,1858.14,1914.93,841.43,1007.48,1004.73,854.42,1109.56,998.84,1821.51,1130.99,1810.65,1190.02,1148.38,839.93,1865.78,1486.23,1890.76,2621.87,1835.09,1811.61,2012.94,840.21,1692.53,2033.3,842.28,628.28
2021_4,1002.51,1002.54,1766.73,1872.78,1930.28,848.66,1015.71,1012.75,860.36,1120.56,1006.68,1838.24,1139.06,1825.56,1201.42,1157.13,845.76,1880.69,1498.57,1905.77,2643.35,1850.01,1826.07,2029.07,847.32,1706.44,2050.1,848.4,633.74
2021_5,1010.63,1010.29,1782.6,1889.84,1947.85,853.35,1023.53,1020.53,867.15,1126.51,1014.81,1853.31,1148.68,1841.98,1208.21,1166.08,851.91,1897.76,1511.53,1922.88,2667.14,1866.24,1842.51,2046.26,852.06,1720.99,2068.64,854.33,637.96
2021_6,1016.83,1017.49,1795.49,1903.92,1960.57,859.18,1030.19,1027.38,871.85,1134.56,1022.05,1867.04,1156.33,1856.52,1216.59,1173.46,857.15,1910.52,1522.29,1936.54,2684.59,1879.61,1857.12,2059.91,857.45,1733.95,2082.04,859.45,642.46
2021_7,1025.25,1025.21,1810.29,1920.19,1978.08,865.38,1038.27,1035.64,878.25,1143.65,1029.9,1882.65,1165.56,1870.9,1225.71,1182.32,863.55,1926.73,1535.01,1952.54,2707.66,1895.54,1872.88,2076.9,863.67,1748.32,2099.01,865.53,647.54
2021_8,1033.36,1032.55,1828.06,1936.43,1996.18,871.25,1046.35,1043.45,885.84,1152.4,1037.14,1899.44,1174.21,1887.11,1235.87,1192.68,871.0,1944.76,1546.96,1969.22,2732.54,1912.5,1887.4,2094.84,870.02,1762.72,2119.8,873.19,652.51
2021_9,1039.83,1039.43,1839.59,1950.38,2008.59,876.3,1053.06,1049.95,890.03,1159.44,1044.18,1912.18,1182.93,1900.27,1242.47,1198.95,874.47,1955.67,1558.18,1983.01,2749.01,1924.5,1901.8,2109.88,875.5,1775.3,2132.04,876.83,656.72
2021_10,1046.24,1046.18,1853.65,1964.38,2022.93,882.14,1059.92,1056.73,896.01,1166.68,1050.92,1926.51,1190.54,1914.49,1251.32,1207.33,881.01,1970.95,1569.21,1997.26,2769.61,1938.62,1916.24,2124.44,881.16,1787.7,2147.73,883.42,660.92
2021_11,1053.07,1053.62,1866.72,1978.74,2037.55,887.15,1067.26,1063.93,901.1,1174.2,1058.07,1940.61,1198.92,1928.4,1258.87,1213.92,885.79,1984.37,1580.93,2011.7,2788.69,1952.61,1930.59,2139.7,886.56,1800.49,2162.87,887.82,665.44
2021_12,1060.99,1060.5,1881.18,1992.81,2052.72,893.51,1074.56,1071.41,907.05,1183.87,1065.1,1954.89,1206.67,1942.96,1267.7,1222.93,891.82,1998.59,1592.16,2024.96,2808.41,1966.59,1944.34,2154.45,892.31,1814.11,2178.36,894.07,670.46
