Unnamed: 0,0,1,2,3,4,6,7
2015_5,994.83,1448.95,1608.18,898.62,1632.1,1101.34,708.46
2015_6,987.35,1441.98,1598.94,894.92,1619.93,1092.98,703.78
2015_7,981.4,1436.63,1595.93,891.74,1616.65,1087.64,700.65
2015_8,971.44,1430.79,1588.63,882.29,1609.43,1077.26,695.24
2015_9,963.08,1426.06,1584.13,878.78,1603.78,1071.56,692.12
2015_10,955.6,1419.75,1576.52,875.18,1597.48,1064.08,689.1
2015_11,947.7,1411.71,1567.63,869.17,1586.4,1055.37,685.15
2015_12,942.34,1408.09,1561.77,865.74,1582.53,1051.14,682.55
2016_1,945.02,1413.59,1571.75,866.67,1603.33,1055.18,684.03
2016_2,944.5,1412.44,1569.48,859.87,1598.18,1052.79,677.92
2016_3,942.99,1411.34,1571.01,852.28,1593.53,1051.27,674.37
2016_4,942.97,1413.05,1575.07,848.23,1591.93,1053.18,673.47
2016_5,943.57,1413.53,1575.56,843.28,1592.21,1052.37,670.11
2016_6,947.31,1414.32,1579.24,838.53,1600.95,1055.56,668.29
2016_7,949.07,1418.18,1585.76,838.9,1610.85,1058.68,668.47
2016_8,948.26,1418.09,1583.2,835.05,1602.25,1058.43,666.45
2016_9,944.38,1416.21,1583.52,824.31,1599.23,1053.53,659.99
2016_10,944.39,1415.38,1585.1,819.18,1599.4,1054.45,658.53
2016_11,945.1,1418.71,1587.35,818.36,1620.76,1056.32,656.18
2016_12,945.98,1421.07,1591.38,816.05,1623.53,1058.82,655.02
2017_1,948.43,1425.45,1597.46,813.66,1610.48,1059.59,654.05
2017_2,952.82,1432.81,1607.42,816.4,1622.04,1065.17,657.01
2017_3,957.31,1442.15,1619.24,820.89,1633.98,1071.25,660.39
2017_4,961.29,1450.68,1628.49,824.68,1643.9,1076.19,663.18
2017_5,965.26,1456.77,1636.19,826.06,1651.03,1079.53,664.48
2017_6,968.81,1464.27,1644.24,828.65,1658.75,1083.84,666.97
2017_7,972.91,1471.76,1653.25,831.65,1666.93,1088.89,669.57
2017_8,976.12,1478.04,1660.52,832.82,1674.37,1092.09,671.09
2017_9,980.84,1486.71,1671.26,837.57,1685.61,1098.46,674.23
2017_10,984.38,1493.82,1679.45,840.0,1693.77,1102.29,676.54
2017_11,988.53,1501.25,1688.25,842.56,1701.26,1107.01,678.94
2017_12,992.51,1509.07,1696.81,845.16,1709.93,1112.03,681.35
2018_1,997.0,1518.37,1707.91,848.89,1720.42,1116.98,683.61
2018_2,1000.27,1526.88,1718.09,851.75,1729.38,1121.27,685.29
2018_3,1004.89,1537.87,1731.92,856.81,1744.48,1128.12,689.45
2018_4,1008.9,1555.19,1745.43,862.57,1764.96,1136.34,692.84
2018_5,1012.79,1555.58,1753.91,862.9,1765.65,1137.59,693.22
2018_6,1016.45,1565.57,1763.96,866.48,1776.22,1142.31,695.61
2018_7,1020.23,1575.08,1775.37,870.03,1788.3,1147.35,697.87
2018_8,1024.03,1583.45,1786.11,872.32,1797.43,1151.88,699.75
2018_9,1027.63,1592.23,1795.88,875.19,1806.34,1156.8,701.71
2018_10,1031.13,1600.56,1806.34,878.55,1817.19,1161.3,703.81
2018_11,1034.16,1609.45,1816.2,882.46,1827.23,1165.57,706.1
2018_12,1037.81,1617.83,1825.51,883.91,1835.53,1169.72,707.67
2019_1,1038.74,1620.56,1828.63,884.87,1841.79,1170.31,707.51
2019_2,1041.35,1626.65,1835.69,887.71,1845.1,1174.39,709.96
2019_3,1043.07,1630.84,1841.29,889.23,1850.77,1176.3,710.89
2019_4,1045.63,1635.71,1847.14,890.76,1856.83,1179.54,712.27
2019_5,1047.37,1639.53,1851.86,892.36,1860.2,1181.46,713.77
2019_6,1049.46,1644.01,1857.06,893.58,1867.07,1183.22,714.18
2019_7,1050.68,1648.32,1861.43,894.31,1870.73,1185.49,714.86
2019_8,1053.3,1653.33,1868.31,896.86,1876.27,1188.91,717.08
2019_9,1054.81,1656.05,1871.8,897.72,1880.01,1189.86,717.19
2019_10,1056.48,1659.96,1877.27,899.79,1885.73,1192.36,718.97
2019_11,1058.76,1665.08,1882.71,901.76,1891.54,1195.02,720.23
2019_12,1060.25,1668.8,1887.24,902.4,1894.04,1196.79,720.7
2020_1,1058.24,1663.16,1879.83,900.98,1890.6,1192.71,718.95
2020_2,1052.42,1655.29,1872.26,898.27,1879.11,1187.84,716.66
2020_3,1049.31,1649.95,1866.31,897.3,1874.39,1183.67,714.8
2020_4,1045.66,1645.72,1859.73,895.63,1867.77,1180.27,713.06
2020_5,1041.76,1637.66,1851.52,893.39,1858.33,1174.68,710.66
2020_6,1037.97,1631.84,1844.18,891.07,1851.1,1170.21,708.24
2020_7,1034.66,1625.99,1837.89,889.94,1845.94,1166.47,706.59
2020_8,1030.17,1618.65,1829.74,887.01,1836.64,1161.13,703.97
2020_9,1026.2,1612.22,1822.18,884.33,1827.87,1156.35,701.43
2020_10,1021.95,1605.17,1814.12,882.37,1820.09,1151.56,699.52
2020_11,1017.39,1598.08,1805.4,879.6,1811.58,1146.27,696.94
2020_12,1013.38,1592.31,1798.45,877.67,1803.81,1141.85,694.65
2021_1,1022.38,1605.53,1814.09,883.64,1817.68,1151.15,699.88
2021_2,1031.07,1620.06,1830.64,891.57,1835.2,1161.56,707.04
2021_3,1039.76,1636.16,1849.64,899.61,1854.92,1171.93,712.3
2021_4,1047.97,1650.25,1864.97,906.61,1869.93,1181.33,718.48
2021_5,1056.38,1663.42,1881.68,912.77,1886.31,1190.34,722.85
2021_6,1063.65,1676.06,1894.97,918.25,1899.78,1198.36,727.79
2021_7,1071.94,1689.75,1911.03,924.95,1915.76,1208.05,733.3
2021_8,1079.8,1703.62,1927.29,933.16,1932.79,1217.39,738.72
2021_9,1087.02,1715.19,1941.29,937.17,1944.89,1225.3,743.29
2021_10,1094.1,1727.78,1955.48,944.03,1959.08,1233.16,748.17
2021_11,1101.66,1739.96,1970.17,948.96,1973.14,1241.38,752.9
2021_12,1109.1,1752.54,1983.82,955.56,1987.24,1250.53,758.3
