Unnamed: 0,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2016_5,1598.67,1601.76,916.14,1495.2,913.08,1632.55,876.12,628.05,1876.97,910.49,692.22,1537.43,1090.57,1540.97,1580.32,863.72,915.29,927.49,1545.33,794.54,794.6,1537.69
2016_6,1604.08,1606.68,921.8,1497.04,915.55,1634.11,871.32,627.04,1878.86,910.49,694.53,1540.9,1091.75,1543.65,1589.22,859.01,920.44,930.94,1547.62,789.06,789.52,1541.32
2016_7,1608.15,1613.81,923.99,1501.91,916.9,1646.36,874.37,628.19,1889.81,914.07,697.08,1548.23,1094.35,1547.26,1599.36,858.47,922.39,934.42,1557.65,788.42,786.54,1545.94
2016_8,1607.29,1609.99,923.4,1502.85,915.9,1650.02,869.98,626.92,1889.03,913.29,696.13,1550.63,1093.91,1548.97,1589.93,854.08,921.69,933.91,1557.08,784.98,782.68,1545.96
2016_9,1606.01,1609.45,916.33,1502.66,913.65,1641.1,858.03,620.38,1886.21,908.39,691.65,1546.68,1092.46,1549.02,1587.31,845.72,915.94,927.13,1553.24,774.07,774.54,1546.11
2016_10,1607.4,1611.33,916.88,1502.55,913.45,1641.94,853.08,620.9,1889.37,909.33,691.67,1547.26,1092.73,1549.99,1587.38,840.45,916.09,929.34,1554.0,769.4,769.28,1547.81
2016_11,1610.01,1613.51,918.97,1508.03,913.97,1653.29,853.7,618.56,1900.29,910.33,691.82,1556.29,1093.07,1552.95,1608.52,838.28,916.77,930.35,1560.26,768.85,765.8,1550.04
2016_12,1612.96,1617.89,921.39,1511.35,914.83,1657.36,850.16,617.95,1904.71,911.88,693.19,1559.4,1094.67,1556.1,1611.64,837.52,917.54,932.28,1565.71,763.89,762.21,1553.0
2017_1,1618.92,1623.51,921.54,1516.16,916.99,1654.26,849.11,616.72,1903.83,910.76,692.2,1558.71,1098.46,1563.82,1598.64,835.24,920.0,931.47,1567.42,762.6,762.06,1560.1
2017_2,1628.43,1633.99,926.1,1524.98,920.66,1665.02,851.19,619.73,1916.14,915.93,696.09,1568.7,1103.74,1571.99,1610.29,838.32,924.73,936.57,1577.0,764.81,764.52,1568.85
2017_3,1639.27,1646.42,930.58,1535.44,925.01,1677.57,856.42,623.1,1929.89,921.12,699.59,1579.07,1110.62,1582.21,1622.29,842.92,928.77,942.4,1588.48,768.77,768.23,1578.91
2017_4,1648.7,1655.8,934.58,1545.03,928.71,1688.32,860.47,625.9,1941.87,925.08,702.69,1588.54,1115.51,1591.47,1632.19,846.99,932.65,946.75,1598.55,771.72,770.95,1587.4
2017_5,1656.39,1663.32,937.5,1551.33,932.71,1695.3,861.95,626.99,1950.95,927.14,704.2,1596.87,1119.92,1599.7,1639.22,848.32,936.26,949.08,1604.9,773.1,772.81,1596.32
2017_6,1664.45,1671.33,940.46,1559.71,936.6,1703.76,864.59,629.4,1960.03,930.25,707.12,1605.44,1124.26,1608.61,1646.92,851.14,939.1,952.16,1613.24,775.5,775.39,1605.39
2017_7,1672.62,1680.32,944.52,1568.54,940.36,1711.59,867.41,631.89,1970.29,934.37,710.01,1612.74,1129.78,1617.33,1655.07,854.38,943.1,956.3,1621.7,778.1,778.23,1614.29
2017_8,1679.98,1687.56,947.14,1574.83,943.37,1720.24,869.5,633.51,1978.74,936.88,712.05,1621.6,1133.78,1625.28,1662.39,855.72,946.19,958.43,1629.13,779.32,779.45,1621.86
2017_9,1690.08,1698.81,952.65,1585.2,947.38,1732.57,874.63,636.62,1993.41,941.62,715.87,1630.78,1139.86,1634.47,1673.69,860.23,951.21,964.61,1640.0,783.42,782.56,1631.0
2017_10,1697.77,1707.31,955.75,1592.87,950.58,1740.89,877.11,638.73,2003.26,944.59,718.22,1638.35,1144.38,1642.41,1681.87,863.18,954.72,967.82,1648.47,785.67,785.41,1638.83
2017_11,1706.3,1716.17,959.52,1601.5,954.74,1749.02,879.56,640.9,2012.48,948.84,720.94,1646.47,1149.38,1651.45,1689.32,865.9,958.47,971.41,1656.42,787.97,788.17,1648.04
2017_12,1714.74,1724.52,963.55,1610.03,958.38,1757.36,883.17,643.37,2022.76,952.43,724.23,1655.68,1154.53,1661.05,1697.94,868.44,962.33,975.58,1665.46,790.25,790.3,1657.31
2018_1,1725.88,1735.67,968.73,1620.28,962.15,1768.55,887.56,645.22,2036.37,955.45,727.13,1667.28,1159.9,1671.94,1708.34,871.96,966.87,978.22,1676.04,794.07,792.85,1668.27
2018_2,1736.06,1745.95,970.23,1629.72,965.79,1778.39,890.21,646.57,2047.0,958.4,728.75,1677.44,1164.8,1682.18,1717.31,875.27,969.33,982.13,1685.5,796.19,795.66,1678.93
2018_3,1749.41,1760.29,975.41,1642.39,969.85,1793.54,895.09,650.8,2064.18,964.59,732.87,1688.47,1171.78,1693.71,1732.56,880.72,973.84,988.26,1699.8,800.52,800.0,1690.58
2018_4,1764.92,1772.81,979.22,1661.2,973.8,1810.33,900.67,652.98,2081.55,971.47,736.4,1711.65,1179.58,1712.92,1753.71,889.29,977.26,993.67,1716.42,804.65,806.28,1702.0
2018_5,1771.32,1782.41,981.94,1662.38,977.38,1816.4,902.08,653.72,2091.26,970.71,737.37,1708.23,1182.8,1714.7,1753.57,886.84,980.96,995.37,1720.53,805.88,805.37,1712.34
2018_6,1781.16,1792.44,984.8,1673.01,981.15,1827.27,905.84,655.62,2103.03,974.01,739.64,1720.44,1187.79,1726.87,1763.99,890.74,983.94,998.26,1731.34,809.2,808.93,1723.6
2018_7,1793.33,1804.1,988.43,1683.71,984.62,1839.57,909.94,657.59,2117.83,977.82,742.21,1732.09,1193.2,1737.59,1776.09,894.63,987.43,1002.09,1742.66,812.02,811.77,1734.1
2018_8,1802.95,1815.15,991.96,1692.64,988.1,1848.43,912.25,659.2,2128.53,980.88,744.47,1741.34,1198.55,1748.18,1785.33,897.22,990.99,1005.59,1752.06,814.03,814.14,1744.42
2018_9,1812.79,1824.88,995.59,1702.49,991.37,1858.47,915.37,660.89,2139.83,984.06,747.04,1752.85,1203.8,1758.61,1794.07,900.26,994.36,1009.42,1762.28,816.62,816.45,1754.41
2018_10,1822.13,1835.72,998.89,1711.98,994.46,1870.25,919.31,662.56,2153.4,987.14,749.43,1762.92,1208.58,1767.8,1804.88,903.74,997.79,1012.97,1772.9,819.6,819.36,1764.14
2018_11,1832.5,1845.24,1001.4,1721.86,997.38,1881.13,923.47,664.51,2165.21,991.05,751.52,1772.59,1213.43,1777.88,1815.02,907.72,1000.35,1015.9,1783.3,822.79,822.61,1773.94
2018_12,1841.54,1854.76,1004.22,1730.96,1000.9,1889.07,925.32,666.13,2175.59,993.82,753.44,1782.47,1218.25,1788.66,1823.17,909.66,1003.65,1019.04,1792.05,824.03,824.04,1784.03
2019_1,1845.26,1857.17,1004.62,1733.89,1001.99,1891.54,928.16,665.5,2175.91,992.96,753.5,1789.77,1219.14,1793.24,1829.69,909.68,1004.19,1018.29,1793.79,825.14,824.68,1788.96
2019_2,1851.49,1864.83,1008.29,1740.92,1004.15,1900.71,929.62,667.91,2187.09,996.75,755.72,1792.58,1223.2,1799.36,1832.74,913.18,1006.92,1022.33,1802.29,827.75,827.59,1794.44
2019_3,1857.05,1870.7,1009.68,1745.36,1005.68,1906.08,931.06,668.7,2193.95,998.42,756.49,1796.96,1225.46,1804.31,1838.52,914.9,1008.61,1024.09,1807.83,829.14,828.89,1799.7
2019_4,1862.4,1876.5,1011.86,1751.53,1008.24,1911.8,932.6,670.09,2200.78,1000.72,758.19,1802.3,1228.53,1809.68,1844.58,916.92,1011.0,1026.87,1813.47,830.28,830.61,1805.18
2019_5,1867.01,1881.23,1013.91,1756.09,1009.69,1916.72,934.29,671.39,2205.77,1002.67,759.23,1806.98,1230.72,1813.66,1847.92,918.82,1012.74,1028.58,1818.41,831.35,832.67,1810.43
2019_6,1872.78,1886.18,1014.64,1760.77,1012.15,1921.54,935.56,672.06,2213.92,1004.35,759.92,1813.37,1233.13,1819.48,1854.69,919.71,1014.23,1029.35,1823.58,833.26,832.68,1816.66
2019_7,1877.52,1889.99,1016.04,1765.69,1013.43,1926.91,936.46,672.43,2218.71,1004.58,760.65,1818.15,1235.5,1825.83,1858.38,920.45,1015.15,1030.91,1827.83,833.82,834.14,1821.15
2019_8,1882.88,1897.5,1019.25,1771.53,1015.58,1932.57,939.5,674.67,2225.39,1007.63,762.82,1824.22,1239.36,1830.97,1864.01,923.27,1017.94,1034.13,1834.68,836.06,836.57,1826.86
2019_9,1886.38,1900.94,1019.99,1774.48,1016.82,1935.96,940.35,674.63,2229.76,1007.75,762.82,1827.52,1240.97,1834.91,1867.8,923.8,1019.63,1034.38,1837.52,837.08,837.15,1830.5
2019_10,1890.86,1906.73,1022.12,1779.43,1018.25,1942.33,942.65,676.17,2237.25,1010.94,764.2,1832.14,1243.21,1838.71,1873.56,926.26,1021.39,1037.07,1843.0,838.52,839.58,1834.41
2019_11,1896.34,1912.24,1024.21,1785.77,1020.36,1948.54,944.47,677.57,2243.72,1012.95,765.65,1838.15,1246.09,1844.02,1879.31,928.38,1023.54,1039.18,1848.23,840.51,840.67,1840.87
2019_12,1900.42,1916.59,1026.51,1789.16,1021.71,1950.89,945.11,678.02,2247.25,1013.84,766.06,1841.66,1248.41,1849.79,1881.88,928.98,1024.74,1040.24,1852.75,841.1,841.35,1845.63
2020_1,1891.02,1908.27,1023.25,1781.97,1018.71,1947.58,945.19,676.32,2236.21,1010.2,764.45,1840.99,1243.48,1843.9,1878.84,926.7,1024.37,1036.45,1848.36,839.17,839.54,1839.83
2020_2,1884.19,1901.75,1018.77,1774.48,1014.38,1937.01,940.98,673.43,2230.19,1008.17,761.53,1827.5,1238.58,1834.49,1867.04,924.09,1017.37,1033.17,1838.11,837.87,837.92,1831.27
2020_3,1879.19,1895.47,1015.33,1768.65,1011.35,1931.62,939.88,670.96,2223.98,1004.14,759.11,1821.82,1234.2,1828.19,1862.51,923.07,1014.58,1030.24,1832.26,836.9,836.9,1824.71
2020_4,1871.38,1889.16,1012.31,1763.88,1007.83,1923.31,937.67,668.94,2214.81,1001.59,757.37,1814.0,1230.54,1823.83,1855.85,921.27,1011.09,1027.76,1826.91,835.35,835.46,1817.92
2020_5,1862.95,1880.35,1007.79,1755.46,1004.41,1915.56,935.67,666.16,2205.49,997.22,754.07,1807.84,1225.13,1814.37,1846.54,918.46,1007.16,1022.58,1818.27,834.02,833.78,1810.84
2020_6,1855.04,1872.68,1003.92,1748.73,1000.99,1908.57,933.07,663.48,2197.28,993.42,751.32,1801.09,1220.72,1808.32,1839.33,916.09,1003.35,1018.88,1811.25,831.95,831.69,1804.15
2020_7,1848.94,1866.33,1001.13,1743.13,997.57,1903.4,932.32,661.42,2191.32,990.96,749.36,1795.38,1216.57,1800.74,1834.27,914.46,1000.5,1015.83,1805.65,831.23,830.47,1797.5
2020_8,1840.7,1858.09,996.83,1735.2,993.3,1894.13,928.92,658.59,2179.93,986.37,746.28,1786.8,1210.97,1792.62,1825.09,911.6,996.26,1011.41,1797.02,828.39,828.09,1789.37
2020_9,1832.31,1850.58,993.06,1727.43,989.51,1884.69,925.66,655.61,2170.17,982.47,743.52,1779.39,1206.36,1786.39,1816.38,908.58,992.44,1007.64,1788.94,826.78,826.05,1782.03
2020_10,1824.24,1842.15,989.43,1719.73,985.21,1877.33,923.59,653.31,2161.33,978.88,740.92,1771.11,1201.59,1778.2,1808.76,906.37,988.58,1003.9,1781.55,824.82,824.82,1773.97
2020_11,1814.6,1833.41,985.16,1712.42,980.73,1868.51,920.76,650.5,2150.96,975.05,737.68,1763.65,1195.48,1769.73,1800.26,903.59,984.44,999.55,1773.84,822.55,822.45,1765.89
2020_12,1808.16,1826.36,981.0,1705.88,977.21,1860.98,918.63,647.83,2142.59,971.62,735.1,1756.41,1191.17,1763.42,1792.65,901.52,980.25,995.58,1767.46,820.74,820.78,1758.64
2021_1,1824.04,1841.95,989.61,1720.63,985.72,1875.89,925.09,652.78,2159.5,978.8,741.29,1771.84,1200.98,1778.68,1806.37,907.78,989.15,1003.24,1781.57,826.46,826.27,1775.69
2021_2,1840.26,1858.67,999.26,1736.97,993.59,1893.87,933.3,660.08,2180.69,987.47,748.81,1788.47,1211.5,1794.53,1823.75,915.65,998.0,1012.52,1798.47,834.04,833.22,1791.58
2021_3,1858.89,1878.22,1006.62,1754.17,1002.4,1913.77,941.84,664.35,2203.36,996.53,754.2,1806.22,1222.98,1813.05,1843.6,923.94,1005.8,1021.81,1817.19,841.2,841.15,1808.87
2021_4,1874.02,1893.62,1014.69,1770.25,1010.2,1929.78,948.63,670.21,2221.32,1006.35,760.38,1821.05,1231.95,1827.53,1858.5,932.28,1013.88,1029.45,1833.44,846.95,848.4,1824.31
2021_5,1890.54,1910.66,1022.45,1783.97,1018.47,1946.9,956.15,674.37,2241.56,1012.14,765.76,1837.45,1242.42,1843.98,1874.79,937.57,1021.77,1037.86,1848.55,853.2,853.01,1840.62
2021_6,1904.72,1923.71,1028.99,1797.81,1025.77,1960.35,961.55,679.11,2257.07,1018.69,771.01,1852.11,1250.64,1858.74,1888.14,943.47,1028.52,1044.05,1861.88,858.43,858.71,1854.74
2021_7,1919.79,1940.01,1037.39,1812.78,1033.67,1976.63,968.73,684.3,2276.57,1026.73,777.24,1866.31,1260.72,1874.46,1904.12,950.36,1036.57,1052.67,1877.36,864.7,864.93,1870.53
2021_8,1936.58,1956.61,1045.47,1828.16,1040.87,1995.68,977.43,689.44,2296.84,1034.67,783.19,1882.43,1270.25,1889.08,1921.22,958.42,1044.49,1061.07,1894.63,872.23,870.91,1885.03
2021_9,1950.27,1970.9,1051.87,1840.86,1047.98,2007.74,982.18,693.97,2311.7,1040.98,788.11,1895.81,1279.58,1903.42,1933.22,962.88,1051.22,1067.72,1906.78,875.73,875.94,1899.4
2021_10,1964.46,1985.25,1058.65,1854.21,1054.72,2022.79,988.86,698.52,2328.61,1047.13,792.9,1909.96,1287.95,1917.72,1947.35,969.81,1058.1,1074.22,1921.47,882.41,881.81,1913.35
2021_11,1978.52,2000.17,1065.74,1867.69,1061.9,2036.78,994.47,703.06,2345.24,1054.57,798.27,1923.88,1297.08,1932.07,1961.35,974.94,1065.43,1081.12,1934.78,886.92,886.94,1928.13
2021_12,1991.35,2014.02,1073.35,1881.91,1068.99,2052.03,1001.37,708.06,2362.52,1062.41,804.58,1938.44,1305.55,1945.87,1975.26,981.75,1072.72,1089.31,1949.36,893.05,893.19,1942.22
