Unnamed: 0,0,1,2,3,5,6,7,8,9,10,11
2015_3,1011.76,1163.01,1492.96,1230.8,1648.87,1622.9,972.31,1606.74,1527.1,693.82,858.12
2015_4,1006.59,1162.56,1488.11,1234.08,1644.43,1633.05,967.38,1603.98,1521.12,691.41,858.48
2015_5,1002.24,1154.94,1485.22,1222.46,1642.39,1618.09,963.91,1597.47,1517.19,690.56,850.59
2015_6,993.18,1148.09,1478.37,1218.18,1630.95,1605.79,956.4,1589.79,1511.38,685.54,847.6
2015_7,988.4,1142.78,1474.18,1214.31,1629.59,1603.06,950.37,1585.62,1506.29,682.56,844.76
2015_8,976.89,1136.58,1466.02,1204.81,1619.27,1595.51,940.23,1578.43,1500.52,676.89,834.41
2015_9,971.15,1132.38,1461.37,1202.09,1613.93,1589.89,931.5,1574.12,1495.08,673.66,831.0
2015_10,963.7,1127.09,1453.76,1197.72,1606.37,1583.61,924.1,1567.71,1487.68,670.48,828.01
2015_11,954.53,1120.48,1446.39,1189.08,1596.7,1572.64,916.19,1558.49,1479.32,666.52,821.7
2015_12,951.1,1116.74,1441.6,1189.81,1591.01,1568.63,910.92,1554.25,1474.79,663.94,817.33
2016_1,954.54,1119.29,1446.48,1192.88,1604.02,1589.85,913.55,1563.76,1479.74,666.94,817.73
2016_2,952.32,1114.73,1446.86,1188.69,1600.07,1584.73,912.99,1562.54,1480.6,661.31,809.63
2016_3,949.99,1109.99,1449.3,1185.74,1598.67,1579.93,911.18,1561.91,1482.59,658.88,802.98
2016_4,951.69,1109.08,1451.3,1179.68,1602.59,1578.7,911.02,1566.05,1484.95,659.2,800.01
2016_5,950.77,1106.59,1453.3,1177.21,1601.32,1578.9,911.54,1566.65,1486.92,656.48,794.4
2016_6,954.26,1104.15,1457.12,1174.88,1607.21,1587.69,915.46,1568.7,1489.58,656.47,789.05
2016_7,957.34,1104.9,1461.57,1181.99,1611.65,1597.92,917.12,1576.7,1493.27,658.09,787.52
2016_8,956.97,1101.98,1460.97,1181.06,1610.32,1588.72,916.29,1577.66,1494.23,656.9,784.78
2016_9,950.92,1097.25,1460.4,1169.63,1608.32,1586.02,912.12,1574.54,1494.18,650.96,773.78
2016_10,952.46,1093.33,1461.86,1167.26,1609.61,1586.12,912.11,1575.3,1495.21,651.08,769.54
2016_11,953.83,1093.61,1463.87,1172.35,1614.09,1606.97,912.82,1581.18,1497.6,649.63,767.88
2016_12,956.32,1093.27,1466.72,1172.29,1618.13,1610.09,913.67,1584.82,1500.87,649.62,764.45
2017_1,956.13,1094.48,1473.01,1169.52,1621.23,1597.38,915.84,1589.5,1507.67,648.52,762.27
2017_2,961.14,1099.22,1481.22,1175.37,1631.08,1608.99,920.03,1599.04,1515.71,651.9,764.87
2017_3,966.52,1105.68,1490.8,1183.5,1642.26,1620.94,924.19,1610.44,1525.76,655.35,768.69
2017_4,970.82,1111.35,1498.67,1190.2,1651.72,1630.84,927.97,1620.46,1534.43,658.29,771.81
2017_5,973.59,1114.58,1506.67,1193.93,1659.11,1637.94,931.75,1627.6,1542.03,659.58,773.07
2017_6,977.09,1119.38,1514.87,1198.95,1667.24,1645.64,935.06,1636.19,1550.16,662.11,775.36
2017_7,981.53,1124.35,1523.02,1203.61,1675.24,1653.79,938.94,1644.6,1558.63,664.81,778.2
2017_8,984.05,1127.49,1529.88,1208.51,1682.65,1661.16,941.96,1652.1,1566.0,666.59,779.22
2017_9,989.94,1133.53,1538.55,1216.41,1692.99,1672.41,946.49,1662.99,1575.0,669.96,783.38
2017_10,993.23,1138.15,1545.85,1221.24,1700.77,1680.56,949.83,1671.5,1582.47,672.19,785.79
2017_11,997.18,1142.9,1554.34,1226.0,1709.2,1688.04,953.75,1679.79,1591.0,674.67,788.13
2017_12,1001.5,1147.47,1562.64,1231.41,1717.55,1696.68,957.48,1689.09,1599.91,677.4,790.26
2018_1,1005.25,1153.21,1572.58,1238.46,1728.6,1707.13,961.72,1700.12,1610.05,679.78,793.65
2018_2,1008.79,1158.59,1582.25,1244.01,1738.69,1716.12,964.62,1709.81,1619.6,681.14,795.91
2018_3,1014.67,1166.17,1593.08,1253.13,1752.49,1731.24,968.9,1723.92,1630.79,685.46,800.58
2018_4,1021.23,1178.25,1603.6,1263.82,1770.25,1752.17,972.51,1740.95,1647.65,687.97,805.36
2018_5,1022.27,1177.09,1612.87,1266.46,1774.11,1752.22,976.12,1745.56,1650.5,689.02,805.66
2018_6,1025.78,1183.38,1622.89,1273.11,1783.69,1762.76,979.45,1756.21,1661.61,691.07,808.95
2018_7,1029.87,1189.39,1632.41,1280.5,1795.92,1774.84,982.9,1767.73,1671.68,693.32,812.04
2018_8,1033.48,1194.19,1641.97,1285.44,1805.75,1784.03,986.41,1777.55,1681.68,695.22,814.01
2018_9,1037.57,1199.41,1651.0,1291.33,1815.32,1792.88,989.7,1787.81,1691.41,697.26,816.54
2018_10,1041.26,1204.83,1659.95,1298.44,1824.9,1803.7,992.93,1798.27,1700.11,699.25,819.58
2018_11,1044.52,1210.69,1668.68,1305.27,1835.25,1813.8,995.63,1808.6,1709.46,701.33,822.93
2018_12,1047.76,1215.12,1677.79,1309.52,1844.02,1822.05,999.0,1818.06,1719.35,703.06,823.86
2019_1,1047.73,1216.28,1681.71,1312.37,1848.48,1828.65,999.81,1820.16,1723.22,702.71,824.56
2019_2,1051.62,1220.56,1687.11,1316.74,1853.76,1831.64,1002.27,1828.21,1729.27,705.12,827.72
2019_3,1053.31,1222.91,1691.86,1319.82,1859.61,1837.34,1003.85,1833.96,1733.92,705.97,829.02
2019_4,1056.11,1226.21,1696.99,1323.04,1864.97,1843.38,1006.3,1839.65,1738.99,707.41,830.23
2019_5,1057.78,1228.89,1701.68,1326.07,1869.31,1846.78,1007.89,1843.97,1742.9,708.78,831.7
2019_6,1059.03,1230.82,1707.2,1328.69,1875.13,1853.57,1009.82,1849.56,1748.07,709.41,832.8
2019_7,1060.79,1233.0,1711.05,1331.55,1879.59,1857.28,1010.93,1854.46,1753.73,709.86,833.59
2019_8,1063.92,1236.59,1716.57,1335.61,1885.37,1862.91,1013.39,1860.9,1758.94,712.13,836.16
2019_9,1064.57,1237.8,1719.8,1337.46,1888.7,1866.71,1014.85,1864.46,1762.49,712.12,836.8
2019_10,1066.97,1240.9,1723.63,1341.4,1893.54,1872.42,1016.45,1869.88,1766.27,713.67,838.54
2019_11,1069.13,1244.03,1729.45,1344.95,1898.84,1878.2,1018.55,1875.05,1771.23,715.17,840.67
2019_12,1070.68,1245.4,1733.53,1346.29,1902.82,1880.78,1019.96,1879.86,1776.51,715.67,841.11
2020_1,1066.96,1241.1,1727.94,1345.22,1894.73,1877.72,1018.26,1874.79,1770.46,713.92,839.29
2020_2,1063.23,1236.41,1720.31,1338.3,1886.72,1866.0,1012.52,1864.4,1762.02,711.16,837.92
2020_3,1059.7,1233.24,1714.26,1335.5,1881.74,1861.42,1009.62,1858.62,1755.9,708.79,836.79
2020_4,1056.9,1229.8,1707.99,1330.84,1873.71,1854.75,1006.12,1856.53,1751.02,706.87,835.36
2020_5,1051.91,1225.03,1701.12,1326.53,1865.46,1845.5,1002.46,1844.57,1742.62,703.98,833.9
2020_6,1048.11,1220.74,1694.75,1322.15,1857.43,1838.35,998.85,1837.92,1736.61,701.26,831.77
2020_7,1044.96,1217.34,1688.65,1319.81,1851.38,1833.27,995.75,1831.86,1729.56,699.32,830.96
2020_8,1040.37,1212.32,1681.06,1314.02,1843.1,1824.09,991.5,1823.19,1721.78,696.42,828.36
2020_9,1036.38,1207.37,1674.24,1308.27,1834.71,1815.42,987.72,1815.38,1715.74,693.57,826.59
2020_10,1032.38,1202.97,1666.75,1304.01,1826.64,1807.78,983.67,1807.57,1707.98,691.22,825.15
2020_11,1027.77,1198.27,1659.09,1298.87,1817.07,1799.33,979.38,1799.46,1699.73,688.37,822.67
2020_12,1023.97,1194.34,1652.38,1294.63,1810.52,1791.73,975.54,1792.77,1693.64,685.71,820.83
2021_1,1032.1,1203.48,1668.12,1304.52,1825.97,1805.5,984.2,1807.51,1708.2,691.21,826.21
2021_2,1041.58,1214.08,1682.86,1316.52,1842.24,1822.89,992.6,1824.77,1723.34,698.61,833.73
2021_3,1050.76,1225.36,1699.17,1329.61,1861.3,1842.65,1000.82,1843.36,1741.17,703.39,841.38
2021_4,1058.97,1236.37,1713.59,1340.13,1876.32,1857.56,1008.72,1858.66,1754.97,709.42,847.76
2021_5,1067.25,1244.28,1728.76,1351.4,1892.84,1873.86,1016.76,1875.3,1770.68,714.08,853.14
2021_6,1074.14,1252.98,1741.61,1360.14,1906.77,1887.23,1023.76,1889.17,1784.36,719.03,858.27
2021_7,1082.94,1262.42,1756.41,1371.04,1922.11,1903.17,1031.7,1905.18,1799.45,724.62,864.66
2021_8,1091.37,1272.57,1770.13,1383.77,1939.07,1920.23,1039.25,1921.93,1813.5,730.14,871.66
2021_9,1098.33,1279.94,1783.41,1391.54,1952.38,1932.3,1046.13,1935.09,1827.22,734.83,875.79
2021_10,1105.21,1288.82,1796.34,1401.51,1966.59,1946.42,1052.91,1949.44,1840.85,739.55,882.21
2021_11,1112.48,1296.8,1810.11,1410.45,1980.59,1960.43,1060.14,1963.56,1854.52,744.45,887.24
2021_12,1120.75,1306.06,1823.32,1420.73,1993.54,1974.4,1067.3,1977.76,1867.63,749.93,893.31
