Unnamed: 0,0,1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21
2019_6,1943.42,1449.49,1239.32,1274.05,2017.9,1824.77,2277.38,1817.61,687.47,1010.75,841.69,779.42,1837.32,1919.29,981.88,1003.45,833.36,1817.69,1094.7
2019_7,1948.47,1452.95,1241.71,1275.65,2021.72,1829.21,2282.01,1823.98,687.88,1011.83,842.52,780.24,1841.01,1922.77,982.96,1004.63,833.85,1822.4,1096.42
2019_8,1954.11,1457.16,1245.68,1279.76,2027.83,1835.92,2288.95,1829.16,690.15,1014.22,845.27,782.46,1846.6,1928.98,985.94,1007.97,836.15,1828.15,1099.43
2019_9,1957.65,1458.81,1247.26,1281.47,2031.28,1838.99,2293.39,1833.06,690.11,1015.73,845.59,782.78,1850.43,1932.34,986.7,1008.42,837.14,1831.75,1100.31
2019_10,1963.96,1462.26,1249.6,1284.0,2037.52,1844.34,2301.55,1836.9,691.7,1017.29,848.26,784.15,1856.13,1937.37,989.27,1010.7,838.61,1835.83,1103.04
2019_11,1970.35,1465.99,1252.49,1287.34,2041.71,1849.64,2308.86,1842.19,693.16,1019.39,850.11,785.63,1862.03,1942.55,991.18,1012.96,840.57,1842.12,1105.84
2019_12,1972.74,1468.58,1254.83,1289.17,2045.0,1854.4,2311.33,1848.01,693.61,1020.58,850.31,787.04,1864.61,1946.65,992.13,1013.45,841.19,1846.99,1106.57
2020_1,1968.41,1462.94,1249.67,1285.01,2038.29,1848.83,2301.08,1841.98,691.81,1018.61,848.02,785.75,1861.95,1939.1,992.32,1010.33,839.22,1841.08,1102.84
2020_2,1958.41,1456.86,1244.96,1279.6,2027.84,1839.27,2294.36,1832.82,688.92,1013.36,846.84,781.49,1850.11,1930.73,987.2,1007.15,837.96,1832.56,1099.08
2020_3,1952.88,1451.57,1240.44,1275.67,2022.19,1833.36,2288.27,1826.45,686.44,1010.42,845.84,778.99,1845.59,1924.77,985.69,1004.15,836.99,1825.93,1096.78
2020_4,1944.18,1447.58,1236.79,1271.17,2013.56,1830.03,2278.52,1821.77,684.41,1006.92,844.26,776.8,1839.35,1917.25,983.89,1001.74,835.41,1819.35,1093.65
2020_5,1936.81,1440.33,1231.27,1265.68,2003.52,1819.75,2268.99,1812.62,681.55,1003.27,842.5,773.68,1830.07,1908.46,980.73,996.87,834.13,1812.09,1089.95
2020_6,1929.54,1434.69,1226.81,1260.82,1995.19,1812.91,2260.74,1806.54,678.8,999.7,840.15,770.82,1823.04,1900.45,977.91,993.21,832.09,1805.28,1086.45
2020_7,1924.33,1429.93,1222.65,1256.74,1989.14,1806.93,2254.62,1798.96,676.75,996.51,839.04,768.8,1818.04,1893.83,976.57,990.4,831.32,1798.65,1083.69
2020_8,1914.92,1423.23,1217.03,1250.94,1978.65,1798.6,2243.16,1790.85,673.81,992.29,836.56,765.68,1809.02,1885.17,973.13,986.2,828.49,1790.53,1079.49
2020_9,1905.22,1416.72,1212.4,1246.02,1968.99,1790.65,2232.67,1784.71,670.79,988.51,834.48,762.85,1800.49,1876.8,969.59,982.55,826.86,1783.18,1075.4
2020_10,1897.7,1410.4,1207.56,1240.79,1960.82,1783.01,2223.91,1776.55,668.44,984.37,833.21,760.19,1792.91,1867.82,967.13,978.93,824.89,1775.13,1071.87
2020_11,1888.72,1404.02,1201.45,1234.79,1950.43,1775.33,2213.34,1768.05,665.59,980.11,830.72,756.91,1784.67,1858.45,963.87,974.71,822.64,1767.11,1067.99
2020_12,1880.98,1398.58,1197.15,1229.89,1942.43,1768.88,2204.46,1761.78,662.86,976.28,828.88,753.99,1777.07,1851.4,961.61,970.82,820.85,1759.83,1064.76
2021_1,1896.35,1409.98,1206.86,1240.53,1956.64,1783.34,2221.97,1777.06,667.9,985.0,834.01,760.87,1790.85,1867.29,968.09,978.52,826.54,1776.88,1072.8
2021_2,1914.38,1422.87,1217.52,1250.85,1974.65,1800.46,2243.78,1792.76,675.27,993.17,841.37,769.16,1808.19,1883.88,976.75,987.25,834.14,1792.77,1081.93
2021_3,1934.27,1436.41,1229.04,1262.94,1996.14,1818.59,2267.49,1811.41,679.8,1001.49,849.7,773.76,1827.75,1903.29,985.97,996.29,841.32,1810.02,1091.69
2021_4,1950.54,1448.61,1238.02,1273.07,2011.56,1835.09,2285.96,1825.82,685.78,1009.46,856.07,779.95,1842.66,1918.28,993.36,1003.98,847.04,1825.43,1102.14
2021_5,1967.86,1459.5,1248.54,1283.6,2028.79,1850.34,2306.79,1842.3,690.08,1017.5,861.43,785.83,1858.87,1935.44,1000.91,1011.93,853.34,1841.79,1108.1
2021_6,1981.72,1470.1,1256.75,1291.96,2042.15,1864.06,2322.29,1856.95,694.89,1024.58,866.79,791.14,1872.31,1949.2,1006.8,1018.13,858.54,1855.81,1115.79
2021_7,1997.65,1481.97,1266.87,1302.45,2059.14,1879.61,2342.61,1872.71,700.22,1032.48,873.15,797.5,1888.15,1965.21,1014.41,1026.55,864.76,1871.66,1124.02
2021_8,2017.01,1493.72,1276.45,1312.6,2077.95,1896.34,2363.99,1887.28,705.51,1039.98,879.68,803.6,1904.99,1982.0,1023.46,1034.69,872.37,1886.22,1132.87
2021_9,2029.41,1503.74,1285.84,1321.59,2090.79,1909.18,2378.85,1901.64,710.11,1046.92,884.48,808.64,1917.03,1995.75,1028.43,1041.18,875.89,1900.61,1138.96
2021_10,2044.54,1513.66,1294.25,1330.53,2105.22,1923.5,2396.51,1915.99,714.72,1053.7,890.77,813.76,1931.16,2010.07,1035.56,1047.62,882.52,1914.52,1146.82
2021_11,2058.96,1523.99,1303.44,1340.01,2119.52,1937.51,2413.47,1930.31,719.44,1060.92,895.89,819.37,1945.15,2024.46,1041.09,1054.5,887.01,1929.36,1153.56
2021_12,2074.18,1535.8,1311.93,1349.17,2133.56,1951.89,2431.13,1944.11,724.55,1068.03,902.22,825.24,1959.15,2037.68,1048.64,1062.36,893.14,1943.44,1161.66
